device,storage,scenario,implementation,scheduler_threads,experiment,elapsed_time(ms),operations per client,buckets,clients,keys per bucket,keys total
omen,dict,read-only,central,57,10,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,11,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,12,273.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,13,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,14,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,15,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,16,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,17,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,18,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,19,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,20,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,21,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,22,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,23,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,24,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,25,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,26,302.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,27,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,28,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,29,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,57,30,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,1,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,2,306.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,3,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,4,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,5,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,6,306.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,7,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,8,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,9,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,10,299.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,11,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,12,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,13,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,14,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,15,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,16,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,17,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,18,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,19,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,20,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,21,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,22,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,23,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,24,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,25,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,26,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,27,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,28,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,29,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,58,30,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,1,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,2,309.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,3,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,4,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,5,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,6,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,7,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,8,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,9,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,10,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,11,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,12,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,13,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,14,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,15,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,16,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,17,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,18,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,19,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,20,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,21,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,22,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,23,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,24,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,25,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,26,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,27,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,28,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,29,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,59,30,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,1,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,2,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,3,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,4,275.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,5,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,6,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,7,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,8,273.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,9,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,10,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,11,261.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,12,262.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,13,262.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,14,265.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,15,266.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,16,260.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,17,264.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,18,262.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,19,262.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,20,259.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,21,261.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,22,266.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,23,260.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,24,264.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,25,261.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,26,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,27,264.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,28,260.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,29,262.0,1000,1000,100,100,100000
omen,dict,read-only,central,6,30,263.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,1,303.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,2,307.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,3,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,4,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,5,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,6,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,7,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,8,292.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,9,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,10,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,11,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,12,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,13,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,14,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,15,303.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,16,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,17,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,18,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,19,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,20,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,21,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,22,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,23,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,24,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,25,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,26,304.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,27,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,28,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,29,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,60,30,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,1,305.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,2,311.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,3,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,4,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,5,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,6,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,7,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,8,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,9,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,10,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,11,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,12,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,13,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,14,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,15,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,16,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,17,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,18,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,19,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,20,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,21,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,22,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,23,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,24,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,25,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,26,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,27,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,28,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,29,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,61,30,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,1,302.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,2,308.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,3,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,4,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,5,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,6,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,7,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,8,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,9,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,10,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,11,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,12,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,13,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,14,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,15,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,16,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,17,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,18,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,19,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,20,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,21,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,22,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,23,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,24,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,25,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,26,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,27,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,28,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,29,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,62,30,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,1,304.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,2,308.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,3,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,4,292.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,5,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,6,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,7,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,8,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,9,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,10,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,11,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,12,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,13,274.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,14,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,15,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,16,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,17,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,18,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,19,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,20,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,21,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,22,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,23,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,24,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,25,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,26,301.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,27,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,28,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,29,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,63,30,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,1,313.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,2,427.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,3,351.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,4,354.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,5,361.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,6,318.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,7,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,8,316.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,9,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,10,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,11,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,12,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,13,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,14,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,15,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,16,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,17,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,18,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,19,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,20,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,21,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,22,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,23,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,24,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,25,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,26,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,27,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,28,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,29,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,64,30,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,1,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,2,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,3,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,4,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,5,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,6,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,7,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,8,270.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,9,271.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,10,265.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,11,269.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,12,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,13,269.0,1000,1000,100,100,100000
omen,dict,read-only,central,7,14,267.0,1000,1000,100,100,100000
